VOTER_ID,ELECTION_DATE,ELECTION_TYPE,ELECTION_NAME,VOTED,VOTING_METHOD,PRIMARY_PARTY_VOTED
415024544,2024-06-18,PR,2024 Primary,Y,ED,REP
415024544,2018-06-12,PR,2018 Primary,Y,EV,REP
399468967,2023-11-07,GE,2023 General,Y,ED,
399468967,2022-06-21,PR,2022 Primary,Y,ED,
399468967,2018-06-12,PR,2018 Primary,Y,ED,
399468967,2016-03-01,PR,2016 Primary,Y,ED,
329912272,2023-06-20,PR,2023 Primary,Y,ED,DEM
329912272,2022-11-08,GE,2022 General,Y,ED,
329912272,2021-11-02,GE,2021 General,Y,ED,
329912272,2020-11-03,GE,2020 General,Y,ED,
329912272,2018-11-06,GE,2018 General,Y,EV,
329912272,2017-11-07,GE,2017 General,Y,ED,
329912272,2016-11-08,GE,2016 General,Y,EV,
180590135,2023-11-07,GE,2023 General,Y,EV,
180590135,2016-11-08,GE,2016 General,Y,ED,
448068818,2021-11-02,GE,2021 General,Y,ED,
448068818,2018-11-06,GE,2018 General,Y,EV,
448068818,2016-11-08,GE,2016 General,Y,ED,
462250499,2024-11-05,GE,2024 General,Y,ED,
462250499,2023-11-07,GE,2023 General,Y,EV,
462250499,2022-11-08,GE,2022 General,Y,EV,
897815003,2024-11-05,GE,2024 General,Y,ED,
897815003,2023-11-07,GE,2023 General,Y,EV,
897815003,2022-11-08,GE,2022 General,Y,ED,
897815003,2020-11-03,GE,2020 General,Y,ED,
897815003,2019-11-05,GE,2019 General,Y,ED,
897815003,2017-11-07,GE,2017 General,Y,ED,
897815003,2016-11-08,GE,2016 General,Y,ED,
897815003,2016-03-01,PR,2016 Primary,Y,ED,DEM
515219499,2024-11-05,GE,2024 General,Y,ED,
515219499,2021-11-02,GE,2021 General,Y,EV,
515219499,2020-11-03,GE,2020 General,Y,ED,
515219499,2020-06-23,PR,2020 Primary,Y,EV,REP
515219499,2019-11-05,GE,2019 General,Y,ED,
515219499,2018-11-06,GE,2018 General,Y,ED,
515219499,2017-11-07,GE,2017 General,Y,ED,
515219499,2016-11-08,GE,2016 General,Y,EV,
123492732,2024-11-05,GE,2024 General,Y,ED,
123492732,2024-06-18,PR,2024 Primary,Y,ED,REP
123492732,2022-11-08,GE,2022 General,Y,ED,
123492732,2021-11-02,GE,2021 General,Y,ED,
123492732,2016-03-01,PR,2016 Primary,Y,EV,REP
940848021,2024-11-05,GE,2024 General,Y,ED,
940848021,2023-11-07,GE,2023 General,Y,ED,
940848021,2022-11-08,GE,2022 General,Y,EV,
940848021,2021-11-02,GE,2021 General,Y,ED,
940848021,2020-11-03,GE,2020 General,Y,ED,
940848021,2018-11-06,GE,2018 General,Y,ED,
940848021,2018-06-12,PR,2018 Primary,Y,ED,DEM
957745830,2024-11-05,GE,2024 General,Y,ABS,
957745830,2023-06-20,PR,2023 Primary,Y,ED,REP
957745830,2022-11-08,GE,2022 General,Y,ED,
957745830,2022-06-21,PR,2022 Primary,Y,ED,REP
957745830,2021-11-02,GE,2021 General,Y,ABS,
957745830,2019-11-05,GE,2019 General,Y,ED,
957745830,2018-11-06,GE,2018 General,Y,ED,
957745830,2016-11-08,GE,2016 General,Y,ED,
957745830,2016-03-01,PR,2016 Primary,Y,ED,REP
571400622,2023-06-20,PR,2023 Primary,Y,ED,DEM
571400622,2018-11-06,GE,2018 General,Y,EV,
571400622,2017-11-07,GE,2017 General,Y,ABS,
570726097,2024-11-05,GE,2024 General,Y,ED,
570726097,2023-06-20,PR,2023 Primary,Y,ED,DEM
570726097,2022-11-08,GE,2022 General,Y,ED,
570726097,2022-06-21,PR,2022 Primary,Y,ED,DEM
570726097,2020-11-03,GE,2020 General,Y,ED,
570726097,2019-11-05,GE,2019 General,Y,ED,
570726097,2018-11-06,GE,2018 General,Y,EV,
570726097,2017-11-07,GE,2017 General,Y,ED,
548382828,2024-11-05,GE,2024 General,Y,EV,
155068529,2024-11-05,GE,2024 General,Y,EV,
155068529,2020-11-03,GE,2020 General,Y,EV,
155068529,2018-11-06,GE,2018 General,Y,EV,
155068529,2017-11-07,GE,2017 General,Y,ABS,
155068529,2016-11-08,GE,2016 General,Y,ABS,
329811428,2022-06-21,PR,2022 Primary,Y,ED,REP
664882147,2024-11-05,GE,2024 General,Y,ED,
664882147,2024-06-18,PR,2024 Primary,Y,ABS,DEM
664882147,2023-11-07,GE,2023 General,Y,EV,
664882147,2022-11-08,GE,2022 General,Y,EV,
664882147,2022-06-21,PR,2022 Primary,Y,ABS,DEM
664882147,2021-11-02,GE,2021 General,Y,ED,
664882147,2018-11-06,GE,2018 General,Y,ED,
664882147,2016-11-08,GE,2016 General,Y,EV,
608124995,2022-11-08,GE,2022 General,Y,EV,
890859669,2024-11-05,GE,2024 General,Y,ABS,
890859669,2024-06-18,PR,2024 Primary,Y,ABS,
890859669,2023-11-07,GE,2023 General,Y,ED,
890859669,2023-06-20,PR,2023 Primary,Y,ABS,
890859669,2022-11-08,GE,2022 General,Y,ED,
890859669,2022-06-21,PR,2022 Primary,Y,ED,
890859669,2021-11-02,GE,2021 General,Y,ED,
890859669,2021-06-08,PR,2021 Primary,Y,ED,
890859669,2020-11-03,GE,2020 General,Y,ED,
890859669,2019-11-05,GE,2019 General,Y,EV,
890859669,2018-11-06,GE,2018 General,Y,ED,
890859669,2016-11-08,GE,2016 General,Y,ED,
800138394,2024-11-05,GE,2024 General,Y,ED,
800138394,2023-11-07,GE,2023 General,Y,ED,
122216686,2022-06-21,PR,2022 Primary,Y,ABS,DEM
122216686,2021-11-02,GE,2021 General,Y,EV,
122216686,2020-11-03,GE,2020 General,Y,ED,
122216686,2018-11-06,GE,2018 General,Y,ED,
122216686,2016-11-08,GE,2016 General,Y,EV,
947182332,2024-11-05,GE,2024 General,Y,ED,
947182332,2022-06-21,PR,2022 Primary,Y,ED,
947182332,2021-11-02,GE,2021 General,Y,EV,
947182332,2020-11-03,GE,2020 General,Y,ED,
947182332,2019-11-05,GE,2019 General,Y,ED,
118383884,2023-11-07,GE,2023 General,Y,EV,
118383884,2018-11-06,GE,2018 General,Y,ED,
118383884,2017-11-07,GE,2017 General,Y,ABS,
118383884,2016-11-08,GE,2016 General,Y,ED,
536874285,2023-11-07,GE,2023 General,Y,ED,
806414434,2022-11-08,GE,2022 General,Y,EV,
211533646,2023-06-20,PR,2023 Primary,Y,ED,DEM
716944919,2024-11-05,GE,2024 General,Y,EV,
716944919,2023-11-07,GE,2023 General,Y,ED,
608131097,2024-11-05,GE,2024 General,Y,ABS,
608131097,2021-11-02,GE,2021 General,Y,ED,
608131097,2017-11-07,GE,2017 General,Y,ED,
608131097,2016-11-08,GE,2016 General,Y,ED,
758841666,2023-06-20,PR,2023 Primary,Y,EV,REP
758841666,2021-11-02,GE,2021 General,Y,EV,
758841666,2020-06-23,PR,2020 Primary,Y,EV,REP
758841666,2018-11-06,GE,2018 General,Y,ED,
310741952,2022-11-08,GE,2022 General,Y,ED,
732032603,2024-06-18,PR,2024 Primary,Y,ABS,DEM
732032603,2022-11-08,GE,2022 General,Y,ED,
732032603,2021-11-02,GE,2021 General,Y,ED,
732032603,2020-11-03,GE,2020 General,Y,ED,
594839420,2020-11-03,GE,2020 General,Y,ED,
594839420,2019-11-05,GE,2019 General,Y,ED,
594839420,2018-11-06,GE,2018 General,Y,ED,
594839420,2016-11-08,GE,2016 General,Y,ED,
809224320,2024-11-05,GE,2024 General,Y,ED,
809224320,2022-11-08,GE,2022 General,Y,EV,
456563737,2023-11-07,GE,2023 General,Y,ED,
456563737,2021-11-02,GE,2021 General,Y,ED,
456563737,2020-11-03,GE,2020 General,Y,ED,
456563737,2017-11-07,GE,2017 General,Y,EV,
456563737,2016-11-08,GE,2016 General,Y,ED,
749475049,2021-11-02,GE,2021 General,Y,ED,
749475049,2020-06-23,PR,2020 Primary,Y,EV,REP
749475049,2016-03-01,PR,2016 Primary,Y,EV,REP
956523994,2021-06-08,PR,2021 Primary,Y,ED,REP
956523994,2018-06-12,PR,2018 Primary,Y,EV,REP
956523994,2016-11-08,GE,2016 General,Y,ED,
956523994,2016-03-01,PR,2016 Primary,Y,ED,REP
520559510,2024-06-18,PR,2024 Primary,Y,EV,REP
520559510,2021-11-02,GE,2021 General,Y,ED,
520559510,2021-06-08,PR,2021 Primary,Y,ED,REP
360614557,2024-11-05,GE,2024 General,Y,ED,
360614557,2024-06-18,PR,2024 Primary,Y,EV,REP
360614557,2022-11-08,GE,2022 General,Y,ED,
124150584,2022-11-08,GE,2022 General,Y,ED,
137320548,2024-11-05,GE,2024 General,Y,EV,
137320548,2023-11-07,GE,2023 General,Y,ED,
137320548,2023-06-20,PR,2023 Primary,Y,ED,
137320548,2019-11-05,GE,2019 General,Y,EV,
137320548,2017-11-07,GE,2017 General,Y,ED,
137320548,2016-11-08,GE,2016 General,Y,ED,
162218019,2023-11-07,GE,2023 General,Y,EV,
162218019,2016-11-08,GE,2016 General,Y,EV,
462379074,2024-11-05,GE,2024 General,Y,ED,
462379074,2023-11-07,GE,2023 General,Y,ED,
462379074,2023-06-20,PR,2023 Primary,Y,ABS,
462379074,2021-11-02,GE,2021 General,Y,ED,
992699868,2023-06-20,PR,2023 Primary,Y,ED,REP
992699868,2022-11-08,GE,2022 General,Y,ABS,
992699868,2020-11-03,GE,2020 General,Y,EV,
770534487,2024-11-05,GE,2024 General,Y,ED,
770534487,2024-06-18,PR,2024 Primary,Y,ED,
770534487,2023-06-20,PR,2023 Primary,Y,EV,
770534487,2021-06-08,PR,2021 Primary,Y,ED,
770534487,2020-11-03,GE,2020 General,Y,ABS,
770534487,2019-11-05,GE,2019 General,Y,ED,
770534487,2016-11-08,GE,2016 General,Y,ABS,
132770955,2024-06-18,PR,2024 Primary,Y,ED,DEM
132770955,2023-11-07,GE,2023 General,Y,ED,
132770955,2021-11-02,GE,2021 General,Y,ABS,
132770955,2020-11-03,GE,2020 General,Y,ABS,
132770955,2017-11-07,GE,2017 General,Y,ED,
941895248,2024-11-05,GE,2024 General,Y,ED,
941895248,2024-06-18,PR,2024 Primary,Y,EV,
566270399,2024-06-18,PR,2024 Primary,Y,ED,REP
566270399,2021-11-02,GE,2021 General,Y,ED,
566270399,2020-11-03,GE,2020 General,Y,ED,
566270399,2019-11-05,GE,2019 General,Y,ED,
566270399,2018-06-12,PR,2018 Primary,Y,ED,REP
566270399,2016-11-08,GE,2016 General,Y,ED,
566270399,2016-03-01,PR,2016 Primary,Y,ABS,REP
519551700,2023-11-07,GE,2023 General,Y,ED,
519551700,2019-11-05,GE,2019 General,Y,ED,
276386655,2022-11-08,GE,2022 General,Y,ED,
276386655,2021-11-02,GE,2021 General,Y,ABS,
721488771,2024-11-05,GE,2024 General,Y,ED,
913765794,2024-11-05,GE,2024 General,Y,ED,
913765794,2023-11-07,GE,2023 General,Y,ED,
212636500,2024-11-05,GE,2024 General,Y,ABS,
212636500,2021-11-02,GE,2021 General,Y,EV,
212636500,2020-11-03,GE,2020 General,Y,EV,
212636500,2020-06-23,PR,2020 Primary,Y,ED,
212636500,2019-11-05,GE,2019 General,Y,EV,
212636500,2018-11-06,GE,2018 General,Y,ED,
212636500,2017-11-07,GE,2017 General,Y,EV,
346744870,2023-11-07,GE,2023 General,Y,ABS,
765225104,2023-11-07,GE,2023 General,Y,ED,
765225104,2022-06-21,PR,2022 Primary,Y,ED,REP
765225104,2021-11-02,GE,2021 General,Y,ABS,
765225104,2021-06-08,PR,2021 Primary,Y,EV,REP
765225104,2020-11-03,GE,2020 General,Y,ED,
765225104,2019-11-05,GE,2019 General,Y,EV,
765225104,2018-11-06,GE,2018 General,Y,ED,
765225104,2017-11-07,GE,2017 General,Y,ABS,
765225104,2016-11-08,GE,2016 General,Y,ABS,
468669978,2024-06-18,PR,2024 Primary,Y,ED,
468669978,2022-11-08,GE,2022 General,Y,ABS,
468669978,2021-11-02,GE,2021 General,Y,ABS,
468669978,2019-11-05,GE,2019 General,Y,ED,
468669978,2016-11-08,GE,2016 General,Y,ABS,
743172472,2024-11-05,GE,2024 General,Y,ABS,
743172472,2021-11-02,GE,2021 General,Y,ED,
743172472,2018-06-12,PR,2018 Primary,Y,EV,DEM
231011214,2024-11-05,GE,2024 General,Y,ABS,
231011214,2023-11-07,GE,2023 General,Y,EV,
231011214,2022-11-08,GE,2022 General,Y,ED,
231011214,2021-11-02,GE,2021 General,Y,ABS,
231011214,2018-11-06,GE,2018 General,Y,ABS,
231011214,2017-11-07,GE,2017 General,Y,ED,
231011214,2016-11-08,GE,2016 General,Y,EV,
338462508,2024-11-05,GE,2024 General,Y,ABS,
338462508,2022-06-21,PR,2022 Primary,Y,ED,
338462508,2021-11-02,GE,2021 General,Y,ED,
338462508,2021-06-08,PR,2021 Primary,Y,EV,
338462508,2020-11-03,GE,2020 General,Y,ED,
338462508,2020-06-23,PR,2020 Primary,Y,ED,
338462508,2018-11-06,GE,2018 General,Y,ED,
338462508,2016-11-08,GE,2016 General,Y,ED,
774024817,2024-11-05,GE,2024 General,Y,ED,
774024817,2024-06-18,PR,2024 Primary,Y,ED,DEM
774024817,2023-06-20,PR,2023 Primary,Y,ED,DEM
774024817,2022-11-08,GE,2022 General,Y,ED,
774024817,2022-06-21,PR,2022 Primary,Y,ED,DEM
774024817,2021-11-02,GE,2021 General,Y,ED,
774024817,2021-06-08,PR,2021 Primary,Y,EV,DEM
774024817,2020-11-03,GE,2020 General,Y,ED,
774024817,2020-06-23,PR,2020 Primary,Y,ED,DEM
774024817,2019-11-05,GE,2019 General,Y,ED,
774024817,2018-11-06,GE,2018 General,Y,EV,
774024817,2017-11-07,GE,2017 General,Y,ED,
254482410,2024-11-05,GE,2024 General,Y,ED,
254482410,2024-06-18,PR,2024 Primary,Y,ED,DEM
254482410,2021-11-02,GE,2021 General,Y,EV,
254482410,2021-06-08,PR,2021 Primary,Y,ED,DEM
254482410,2020-11-03,GE,2020 General,Y,ABS,
254482410,2019-11-05,GE,2019 General,Y,ED,
254482410,2018-11-06,GE,2018 General,Y,ED,
254482410,2017-11-07,GE,2017 General,Y,ABS,
254482410,2016-11-08,GE,2016 General,Y,ED,
571153623,2024-11-05,GE,2024 General,Y,ED,
571153623,2021-11-02,GE,2021 General,Y,EV,
751310272,2023-11-07,GE,2023 General,Y,EV,
889116616,2024-11-05,GE,2024 General,Y,EV,
889116616,2023-11-07,GE,2023 General,Y,ED,
889116616,2023-06-20,PR,2023 Primary,Y,EV,
889116616,2022-11-08,GE,2022 General,Y,ED,
889116616,2020-11-03,GE,2020 General,Y,ED,
889116616,2017-11-07,GE,2017 General,Y,ED,
889116616,2016-11-08,GE,2016 General,Y,ED,
224483073,2024-06-18,PR,2024 Primary,Y,ED,DEM
718936517,2023-11-07,GE,2023 General,Y,ED,
718936517,2019-11-05,GE,2019 General,Y,ED,
398425899,2024-11-05,GE,2024 General,Y,EV,
398425899,2023-11-07,GE,2023 General,Y,ED,
398425899,2023-06-20,PR,2023 Primary,Y,ED,
398425899,2021-11-02,GE,2021 General,Y,ED,
398425899,2020-11-03,GE,2020 General,Y,EV,
398425899,2020-06-23,PR,2020 Primary,Y,ED,
398425899,2018-11-06,GE,2018 General,Y,ED,
398425899,2017-11-07,GE,2017 General,Y,ED,
398425899,2016-11-08,GE,2016 General,Y,ED,
556522920,2023-11-07,GE,2023 General,Y,ED,
556522920,2018-06-12,PR,2018 Primary,Y,ED,REP
309901229,2024-11-05,GE,2024 General,Y,ED,
309901229,2023-11-07,GE,2023 General,Y,ED,
309901229,2020-11-03,GE,2020 General,Y,ED,
309901229,2020-06-23,PR,2020 Primary,Y,EV,
372967863,2020-11-03,GE,2020 General,Y,EV,
372967863,2016-11-08,GE,2016 General,Y,EV,
638842340,2024-11-05,GE,2024 General,Y,EV,
638842340,2023-11-07,GE,2023 General,Y,ED,
638842340,2023-06-20,PR,2023 Primary,Y,EV,
638842340,2021-06-08,PR,2021 Primary,Y,EV,
638842340,2018-11-06,GE,2018 General,Y,ED,
638842340,2016-11-08,GE,2016 General,Y,EV,
638842340,2016-03-01,PR,2016 Primary,Y,EV,
277320652,2024-11-05,GE,2024 General,Y,ED,
277320652,2023-11-07,GE,2023 General,Y,ED,
277320652,2016-11-08,GE,2016 General,Y,EV,
609283947,2020-11-03,GE,2020 General,Y,ED,
609283947,2019-11-05,GE,2019 General,Y,ED,
153714342,2024-11-05,GE,2024 General,Y,EV,
756919472,2020-11-03,GE,2020 General,Y,ED,
990879569,2021-06-08,PR,2021 Primary,Y,ED,DEM
990879569,2019-11-05,GE,2019 General,Y,ABS,
990879569,2017-11-07,GE,2017 General,Y,ED,
990879569,2016-03-01,PR,2016 Primary,Y,ED,DEM
894929258,2017-11-07,GE,2017 General,Y,EV,
894929258,2016-11-08,GE,2016 General,Y,EV,
644089873,2020-11-03,GE,2020 General,Y,ED,
423338835,2024-06-18,PR,2024 Primary,Y,EV,
423338835,2017-11-07,GE,2017 General,Y,ED,
423338835,2016-11-08,GE,2016 General,Y,EV,
748164746,2024-11-05,GE,2024 General,Y,ED,
748164746,2023-11-07,GE,2023 General,Y,ED,
748164746,2021-11-02,GE,2021 General,Y,ED,
748164746,2020-11-03,GE,2020 General,Y,ED,
748164746,2019-11-05,GE,2019 General,Y,ED,
748164746,2018-11-06,GE,2018 General,Y,ED,
748164746,2016-11-08,GE,2016 General,Y,ED,
748164746,2016-03-01,PR,2016 Primary,Y,EV,DEM
631002070,2024-11-05,GE,2024 General,Y,ED,
631002070,2018-11-06,GE,2018 General,Y,ABS,
631002070,2017-11-07,GE,2017 General,Y,EV,
349710178,2018-11-06,GE,2018 General,Y,ABS,
349710178,2017-11-07,GE,2017 General,Y,ED,
835602271,2019-11-05,GE,2019 General,Y,EV,
835602271,2017-11-07,GE,2017 General,Y,ED,
835602271,2016-11-08,GE,2016 General,Y,EV,
112686584,2024-11-05,GE,2024 General,Y,EV,
963186550,2023-11-07,GE,2023 General,Y,EV,
963186550,2021-11-02,GE,2021 General,Y,EV,
963186550,2019-11-05,GE,2019 General,Y,EV,
963186550,2018-11-06,GE,2018 General,Y,ED,
153017184,2022-11-08,GE,2022 General,Y,ED,
153017184,2022-06-21,PR,2022 Primary,Y,EV,DEM
153017184,2021-11-02,GE,2021 General,Y,ED,
153017184,2020-11-03,GE,2020 General,Y,EV,
153017184,2020-06-23,PR,2020 Primary,Y,ED,DEM
153017184,2018-11-06,GE,2018 General,Y,ED,
153017184,2017-11-07,GE,2017 General,Y,ABS,
153017184,2016-11-08,GE,2016 General,Y,ED,
922952629,2024-11-05,GE,2024 General,Y,ABS,
922952629,2022-11-08,GE,2022 General,Y,ED,
922952629,2021-11-02,GE,2021 General,Y,ED,
922952629,2021-06-08,PR,2021 Primary,Y,ED,REP
922952629,2020-11-03,GE,2020 General,Y,ABS,
922952629,2019-11-05,GE,2019 General,Y,ED,
922952629,2016-03-01,PR,2016 Primary,Y,EV,REP
518688497,2023-06-20,PR,2023 Primary,Y,ED,REP
227037914,2024-11-05,GE,2024 General,Y,ED,
227037914,2021-11-02,GE,2021 General,Y,ED,
227037914,2020-06-23,PR,2020 Primary,Y,EV,
227037914,2016-11-08,GE,2016 General,Y,EV,
437535659,2020-11-03,GE,2020 General,Y,ABS,
437535659,2019-11-05,GE,2019 General,Y,ABS,
437535659,2017-11-07,GE,2017 General,Y,ED,
996583366,2019-11-05,GE,2019 General,Y,EV,
682231056,2024-11-05,GE,2024 General,Y,EV,
682231056,2023-11-07,GE,2023 General,Y,ED,
682231056,2021-06-08,PR,2021 Primary,Y,ED,DEM
682231056,2018-11-06,GE,2018 General,Y,EV,
682231056,2017-11-07,GE,2017 General,Y,ED,
801846847,2024-11-05,GE,2024 General,Y,ED,
801846847,2022-06-21,PR,2022 Primary,Y,ED,REP
801846847,2021-11-02,GE,2021 General,Y,EV,
801846847,2020-11-03,GE,2020 General,Y,ED,
941460924,2024-11-05,GE,2024 General,Y,ED,
941460924,2022-11-08,GE,2022 General,Y,ED,
941460924,2020-11-03,GE,2020 General,Y,ABS,
941460924,2019-11-05,GE,2019 General,Y,ED,
941460924,2018-11-06,GE,2018 General,Y,ED,
941460924,2017-11-07,GE,2017 General,Y,ED,
941460924,2016-11-08,GE,2016 General,Y,ED,
941460924,2016-03-01,PR,2016 Primary,Y,ABS,REP
478428730,2024-11-05,GE,2024 General,Y,ED,
478428730,2023-11-07,GE,2023 General,Y,ED,
478428730,2020-11-03,GE,2020 General,Y,ED,
478428730,2019-11-05,GE,2019 General,Y,ED,
478428730,2018-11-06,GE,2018 General,Y,ED,
516504706,2024-11-05,GE,2024 General,Y,ED,
731575530,2022-06-21,PR,2022 Primary,Y,ABS,DEM
731575530,2020-11-03,GE,2020 General,Y,ED,
559999853,2022-06-21,PR,2022 Primary,Y,EV,DEM
559999853,2021-06-08,PR,2021 Primary,Y,ED,DEM
234546708,2023-06-20,PR,2023 Primary,Y,ED,
234546708,2020-11-03,GE,2020 General,Y,ED,
297187203,2024-06-18,PR,2024 Primary,Y,ED,REP
297187203,2023-11-07,GE,2023 General,Y,ED,
544533991,2024-11-05,GE,2024 General,Y,EV,
846146468,2023-11-07,GE,2023 General,Y,EV,
846146468,2022-11-08,GE,2022 General,Y,ED,
846146468,2019-11-05,GE,2019 General,Y,EV,
846146468,2017-11-07,GE,2017 General,Y,ED,
930138373,2024-11-05,GE,2024 General,Y,ED,
930138373,2023-11-07,GE,2023 General,Y,ED,
930138373,2023-06-20,PR,2023 Primary,Y,ED,DEM
930138373,2018-06-12,PR,2018 Primary,Y,EV,DEM
930138373,2017-11-07,GE,2017 General,Y,ED,
811338235,2024-11-05,GE,2024 General,Y,EV,
593490527,2024-11-05,GE,2024 General,Y,EV,
593490527,2024-06-18,PR,2024 Primary,Y,ABS,REP
593490527,2023-11-07,GE,2023 General,Y,ED,
593490527,2021-11-02,GE,2021 General,Y,ED,
593490527,2021-06-08,PR,2021 Primary,Y,ABS,REP
593490527,2020-11-03,GE,2020 General,Y,ED,
593490527,2018-11-06,GE,2018 General,Y,ED,
593490527,2018-06-12,PR,2018 Primary,Y,ABS,REP
593490527,2017-11-07,GE,2017 General,Y,EV,
593490527,2016-11-08,GE,2016 General,Y,ABS,
522255656,2022-06-21,PR,2022 Primary,Y,ED,REP
522255656,2021-11-02,GE,2021 General,Y,EV,
522255656,2020-11-03,GE,2020 General,Y,ED,
142188165,2024-11-05,GE,2024 General,Y,EV,
142188165,2024-06-18,PR,2024 Primary,Y,ED,REP
142188165,2023-11-07,GE,2023 General,Y,ED,
142188165,2022-11-08,GE,2022 General,Y,ED,
142188165,2022-06-21,PR,2022 Primary,Y,ED,REP
142188165,2021-11-02,GE,2021 General,Y,ABS,
142188165,2021-06-08,PR,2021 Primary,Y,ED,REP
142188165,2020-11-03,GE,2020 General,Y,ED,
142188165,2019-11-05,GE,2019 General,Y,EV,
142188165,2018-11-06,GE,2018 General,Y,EV,
142188165,2017-11-07,GE,2017 General,Y,ED,
142188165,2016-11-08,GE,2016 General,Y,ABS,
954769398,2024-11-05,GE,2024 General,Y,ED,
954769398,2024-06-18,PR,2024 Primary,Y,ABS,DEM
954769398,2023-06-20,PR,2023 Primary,Y,EV,DEM
954769398,2022-11-08,GE,2022 General,Y,EV,
954769398,2020-11-03,GE,2020 General,Y,ABS,
114545162,2024-11-05,GE,2024 General,Y,ED,
114545162,2024-06-18,PR,2024 Primary,Y,EV,
114545162,2023-11-07,GE,2023 General,Y,ED,
114545162,2020-11-03,GE,2020 General,Y,ED,
114545162,2016-03-01,PR,2016 Primary,Y,ABS,
698054214,2022-06-21,PR,2022 Primary,Y,ABS,REP
698054214,2021-06-08,PR,2021 Primary,Y,EV,REP
698054214,2016-11-08,GE,2016 General,Y,EV,
861484069,2024-11-05,GE,2024 General,Y,ED,
861484069,2023-06-20,PR,2023 Primary,Y,ED,DEM
861484069,2020-06-23,PR,2020 Primary,Y,ED,DEM
861484069,2017-11-07,GE,2017 General,Y,ED,
861484069,2016-11-08,GE,2016 General,Y,ED,
517782164,2022-11-08,GE,2022 General,Y,ABS,
517782164,2020-11-03,GE,2020 General,Y,ED,
517782164,2020-06-23,PR,2020 Primary,Y,ED,
517782164,2019-11-05,GE,2019 General,Y,ED,
517782164,2018-11-06,GE,2018 General,Y,ED,
864580285,2020-11-03,GE,2020 General,Y,ED,
864580285,2019-11-05,GE,2019 General,Y,ED,
864580285,2016-03-01,PR,2016 Primary,Y,ED,DEM
438502815,2022-11-08,GE,2022 General,Y,EV,
438502815,2021-11-02,GE,2021 General,Y,EV,
438502815,2020-11-03,GE,2020 General,Y,ED,
584106465,2024-11-05,GE,2024 General,Y,ED,
584106465,2023-11-07,GE,2023 General,Y,ED,
584106465,2023-06-20,PR,2023 Primary,Y,ED,REP
584106465,2022-06-21,PR,2022 Primary,Y,ED,REP
584106465,2020-11-03,GE,2020 General,Y,EV,
584106465,2019-11-05,GE,2019 General,Y,ED,
584106465,2016-11-08,GE,2016 General,Y,ABS,
846736837,2021-11-02,GE,2021 General,Y,EV,
846736837,2020-11-03,GE,2020 General,Y,ED,
846736837,2018-11-06,GE,2018 General,Y,EV,
846736837,2017-11-07,GE,2017 General,Y,EV,
846736837,2016-03-01,PR,2016 Primary,Y,ABS,
530477805,2023-11-07,GE,2023 General,Y,ED,
530477805,2023-06-20,PR,2023 Primary,Y,ED,REP
530477805,2022-11-08,GE,2022 General,Y,EV,
530477805,2021-11-02,GE,2021 General,Y,ED,
530477805,2020-11-03,GE,2020 General,Y,ED,
530477805,2019-11-05,GE,2019 General,Y,EV,
530477805,2018-11-06,GE,2018 General,Y,ED,
530477805,2017-11-07,GE,2017 General,Y,ED,
411364600,2024-11-05,GE,2024 General,Y,ED,
411364600,2023-11-07,GE,2023 General,Y,ED,
411364600,2023-06-20,PR,2023 Primary,Y,ABS,DEM
411364600,2020-11-03,GE,2020 General,Y,ED,
411364600,2018-11-06,GE,2018 General,Y,ED,
411364600,2018-06-12,PR,2018 Primary,Y,ED,DEM
411364600,2017-11-07,GE,2017 General,Y,EV,
411364600,2016-11-08,GE,2016 General,Y,ED,
411364600,2016-03-01,PR,2016 Primary,Y,ED,DEM
998476583,2024-11-05,GE,2024 General,Y,ED,
998476583,2020-11-03,GE,2020 General,Y,ED,
998476583,2019-11-05,GE,2019 General,Y,ED,
998476583,2018-11-06,GE,2018 General,Y,EV,
339923387,2024-11-05,GE,2024 General,Y,ED,
339923387,2024-06-18,PR,2024 Primary,Y,ED,REP
339923387,2022-11-08,GE,2022 General,Y,ED,
339923387,2021-11-02,GE,2021 General,Y,ED,
